legacy_row,legacy_key,new_ref,runtime_key,group,context,source_file,source_line,source_ref
603,settings.settingspopup_draw.2411.0,settings.settingspopup_draw.2411.0,settings.settingspopup_draw.2411.0,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2411,SettingsPopup_Draw:2411
604,settings.settingspopup_draw.2411.1,settings.settingspopup_draw.2411.1,settings.settingspopup_draw.2411.1,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2411,SettingsPopup_Draw:2411
605,settings.settingspopup_draw.2412.0,settings.settingspopup_draw.2412.0,settings.settingspopup_draw.2412.0,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2412,SettingsPopup_Draw:2412
606,settings.settingspopup_draw.2412.1,settings.settingspopup_draw.2412.1,settings.settingspopup_draw.2412.1,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2412,SettingsPopup_Draw:2412
607,settings.settingspopup_draw.2412.2,settings.settingspopup_draw.2412.2,settings.settingspopup_draw.2412.2,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2412,SettingsPopup_Draw:2412
608,settings.settingspopup_draw.2412.3,settings.settingspopup_draw.2412.3,settings.settingspopup_draw.2412.3,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2412,SettingsPopup_Draw:2412
609,settings.settingspopup_draw.2415.0,settings.settingspopup_draw.2415.0,settings.settingspopup_draw.2415.0,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2415,SettingsPopup_Draw:2415
610,settings.settingspopup_draw.2415.1,settings.settingspopup_draw.2415.1,settings.settingspopup_draw.2415.1,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2415,SettingsPopup_Draw:2415
611,settings.title,settings.title,settings.title,settings,Loc_T fallback in SettingsPopup_Draw,scripts/scr_menu/scr_menu.gml,2362,SettingsPopup_Draw:2362
612,settings.value.pending,settings.value.pending,settings.value.pending,settings,Loc_T fallback in SettingsPopup_Draw,scripts/scr_menu/scr_menu.gml,2412,SettingsPopup_Draw:2412
613,settings.value.saved,settings.value.saved,settings.value.saved,settings,Loc_T fallback in SettingsPopup_Draw,scripts/scr_menu/scr_menu.gml,2412,SettingsPopup_Draw:2412
614,skill.name.skill_bite,skill.name.skill_bite,skill.name.skill_bite,skill,Skill display name (SKILL_BITE),scripts/scr_db_skill/scr_db_skill.gml,359,SkillDB_Init skill SKILL_BITE
615,skill.name.skill_blessing,skill.name.skill_blessing,skill.name.skill_blessing,skill,Skill display name (SKILL_BLESSING),scripts/scr_db_skill/scr_db_skill.gml,599,SkillDB_Init skill SKILL_BLESSING
616,skill.name.skill_bloodthirsty,skill.name.skill_bloodthirsty,skill.name.skill_bloodthirsty,skill,Skill display name (SKILL_BLOODTHIRSTY),scripts/scr_db_skill/scr_db_skill.gml,384,SkillDB_Init skill SKILL_BLOODTHIRSTY
617,skill.name.skill_curse,skill.name.skill_curse,skill.name.skill_curse,skill,Skill display name (SKILL_CURSE),scripts/scr_db_skill/scr_db_skill.gml,570,SkillDB_Init skill SKILL_CURSE
618,skill.name.skill_double_shot,skill.name.skill_double_shot,skill.name.skill_double_shot,skill,Skill display name (SKILL_DOUBLE_SHOT),scripts/scr_db_skill/scr_db_skill.gml,156,SkillDB_Init skill SKILL_DOUBLE_SHOT
619,skill.name.skill_evasion,skill.name.skill_evasion,skill.name.skill_evasion,skill,Skill display name (SKILL_EVASION),scripts/scr_db_skill/scr_db_skill.gml,135,SkillDB_Init skill SKILL_EVASION
620,skill.name.skill_final_fury,skill.name.skill_final_fury,skill.name.skill_final_fury,skill,Skill display name (SKILL_FINAL_FURY),scripts/scr_db_skill/scr_db_skill.gml,628,SkillDB_Init skill SKILL_FINAL_FURY
621,skill.name.skill_fireball,skill.name.skill_fireball,skill.name.skill_fireball,skill,Skill display name (SKILL_FIREBALL),scripts/scr_db_skill/scr_db_skill.gml,199,SkillDB_Init skill SKILL_FIREBALL
622,skill.name.skill_foresight,skill.name.skill_foresight,skill.name.skill_foresight,skill,Skill display name (SKILL_FORESIGHT),scripts/scr_db_skill/scr_db_skill.gml,283,SkillDB_Init skill SKILL_FORESIGHT
623,skill.name.skill_ghost_cut,skill.name.skill_ghost_cut,skill.name.skill_ghost_cut,skill,Skill display name (SKILL_GHOST_CUT),scripts/scr_db_skill/scr_db_skill.gml,461,SkillDB_Init skill SKILL_GHOST_CUT
624,skill.name.skill_hilt_bash,skill.name.skill_hilt_bash,skill.name.skill_hilt_bash,skill,Skill display name (SKILL_HILT_BASH),scripts/scr_db_skill/scr_db_skill.gml,29,SkillDB_Init skill SKILL_HILT_BASH
625,skill.name.skill_horiz_slash,skill.name.skill_horiz_slash,skill.name.skill_horiz_slash,skill,Skill display name (SKILL_HORIZ_SLASH),scripts/scr_db_skill/scr_db_skill.gml,92,SkillDB_Init skill SKILL_HORIZ_SLASH
626,skill.name.skill_ice_spear,skill.name.skill_ice_spear,skill.name.skill_ice_spear,skill,Skill display name (SKILL_ICE_SPEAR),scripts/scr_db_skill/scr_db_skill.gml,241,SkillDB_Init skill SKILL_ICE_SPEAR
627,skill.name.skill_meditation,skill.name.skill_meditation,skill.name.skill_meditation,skill,Skill display name (SKILL_MEDITATION),scripts/scr_db_skill/scr_db_skill.gml,262,SkillDB_Init skill SKILL_MEDITATION
628,skill.name.skill_muscle_up,skill.name.skill_muscle_up,skill.name.skill_muscle_up,skill,Skill display name (SKILL_MUSCLE_UP),scripts/scr_db_skill/scr_db_skill.gml,50,SkillDB_Init skill SKILL_MUSCLE_UP
629,skill.name.skill_poison_arrow,skill.name.skill_poison_arrow,skill.name.skill_poison_arrow,skill,Skill display name (SKILL_POISON_ARROW),scripts/scr_db_skill/scr_db_skill.gml,114,SkillDB_Init skill SKILL_POISON_ARROW
630,skill.name.skill_poison_fangs,skill.name.skill_poison_fangs,skill.name.skill_poison_fangs,skill,Skill display name (SKILL_POISON_FANGS),scripts/scr_db_skill/scr_db_skill.gml,308,SkillDB_Init skill SKILL_POISON_FANGS
631,skill.name.skill_poison_mist,skill.name.skill_poison_mist,skill.name.skill_poison_mist,skill,Skill display name (SKILL_POISON_MIST),scripts/scr_db_skill/scr_db_skill.gml,220,SkillDB_Init skill SKILL_POISON_MIST
632,skill.name.skill_ramming,skill.name.skill_ramming,skill.name.skill_ramming,skill,Skill display name (SKILL_RAMMING),scripts/scr_db_skill/scr_db_skill.gml,512,SkillDB_Init skill SKILL_RAMMING
633,skill.name.skill_rampage,skill.name.skill_rampage,skill.name.skill_rampage,skill,Skill display name (SKILL_RAMPAGE),scripts/scr_db_skill/scr_db_skill.gml,539,SkillDB_Init skill SKILL_RAMPAGE
634,skill.name.skill_rev_up,skill.name.skill_rev_up,skill.name.skill_rev_up,skill,Skill display name (SKILL_REV_UP),scripts/scr_db_skill/scr_db_skill.gml,71,SkillDB_Init skill SKILL_REV_UP
635,skill.name.skill_scorching_touch,skill.name.skill_scorching_touch,skill.name.skill_scorching_touch,skill,Skill display name (SKILL_SCORCHING_TOUCH),scripts/scr_db_skill/scr_db_skill.gml,436,SkillDB_Init skill SKILL_SCORCHING_TOUCH
636,skill.name.skill_solidify,skill.name.skill_solidify,skill.name.skill_solidify,skill,Skill display name (SKILL_SOLIDIFY),scripts/scr_db_skill/scr_db_skill.gml,333,SkillDB_Init skill SKILL_SOLIDIFY
637,skill.name.skill_steal,skill.name.skill_steal,skill.name.skill_steal,skill,Skill display name (SKILL_STEAL),scripts/scr_db_skill/scr_db_skill.gml,486,SkillDB_Init skill SKILL_STEAL
638,skill.name.skill_take_aim,skill.name.skill_take_aim,skill.name.skill_take_aim,skill,Skill display name (SKILL_TAKE_AIM),scripts/scr_db_skill/scr_db_skill.gml,177,SkillDB_Init skill SKILL_TAKE_AIM
639,skill.name.skill_vine_trap,skill.name.skill_vine_trap,skill.name.skill_vine_trap,skill,Skill display name (SKILL_VINE_TRAP),scripts/scr_db_skill/scr_db_skill.gml,411,SkillDB_Init skill SKILL_VINE_TRAP
640,skill.name.skill_wound,skill.name.skill_wound,skill.name.skill_wound,skill,Skill display name (SKILL_WOUND),scripts/scr_db_skill/scr_db_skill.gml,8,SkillDB_Init skill SKILL_WOUND
641,skill.name.unknown,skill.name.unknown,skill.name.unknown,skill,Loc_T fallback in SkillDB_Get,scripts/scr_db_skill/scr_db_skill.gml,667,SkillDB_Get:667
642,status.name.default,status.name.default,status.name.default,status,Loc_T fallback in Status_LabelWithSign,scripts/scr_status/scr_status.gml,502,Status_LabelWithSign:502
643,status.name.stat.agi,status.name.stat.agi,status.name.stat.agi,status,Loc_T fallback in Menu_Draw,scripts/scr_menu/scr_menu.gml,1495,Menu_Draw:1495
644,status.name.stat.def,status.name.stat.def,status.name.stat.def,status,Loc_T fallback in Menu_Draw,scripts/scr_menu/scr_menu.gml,1496,Menu_Draw:1496
645,status.name.stat.int,status.name.stat.int,status.name.stat.int,status,Loc_T fallback in Menu_Draw,scripts/scr_menu/scr_menu.gml,1497,Menu_Draw:1497
646,status.name.stat.luck,status.name.stat.luck,status.name.stat.luck,status,Loc_T fallback in Menu_Draw,scripts/scr_menu/scr_menu.gml,1498,Menu_Draw:1498
647,status.name.stat.str,status.name.stat.str,status.name.stat.str,status,Loc_T fallback in Menu_Draw,scripts/scr_menu/scr_menu.gml,1494,Menu_Draw:1494
648,status.name.status_bleed,status.name.status_bleed,status.name.status_bleed,status,Status display name (STATUS_BLEED),scripts/scr_status/scr_status.gml,131,StatusDB_Init status STATUS_BLEED
649,status.name.status_blessing,status.name.status_blessing,status.name.status_blessing,status,Status display name (STATUS_BLESSING),scripts/scr_status/scr_status.gml,250,StatusDB_Init status STATUS_BLESSING
650,status.name.status_bloodthirsty,status.name.status_bloodthirsty,status.name.status_bloodthirsty,status,Status display name (STATUS_BLOODTHIRSTY),scripts/scr_status/scr_status.gml,238,StatusDB_Init status STATUS_BLOODTHIRSTY
651,status.name.status_burn,status.name.status_burn,status.name.status_burn,status,Status display name (STATUS_BURN),scripts/scr_status/scr_status.gml,142,StatusDB_Init status STATUS_BURN
652,status.name.status_crit_up,status.name.status_crit_up,status.name.status_crit_up,status,Status display name (STATUS_CRIT_UP),scripts/scr_status/scr_status.gml,197,StatusDB_Init status STATUS_CRIT_UP
653,status.name.status_dmg_up,status.name.status_dmg_up,status.name.status_dmg_up,status,Status display name (STATUS_DMG_UP),scripts/scr_status/scr_status.gml,175,StatusDB_Init status STATUS_DMG_UP
654,status.name.status_evasion,status.name.status_evasion,status.name.status_evasion,status,Status display name (STATUS_EVASION),scripts/scr_status/scr_status.gml,186,StatusDB_Init status STATUS_EVASION
655,status.name.status_guard,status.name.status_guard,status.name.status_guard,status,Status display name (STATUS_GUARD),scripts/scr_status/scr_status.gml,164,StatusDB_Init status STATUS_GUARD
656,status.name.status_hit_up,status.name.status_hit_up,status.name.status_hit_up,status,Status display name (STATUS_HIT_UP),scripts/scr_status/scr_status.gml,207,StatusDB_Init status STATUS_HIT_UP
657,status.name.status_meditation,status.name.status_meditation,status.name.status_meditation,status,Status display name (STATUS_MEDITATION),scripts/scr_status/scr_status.gml,218,StatusDB_Init status STATUS_MEDITATION
658,status.name.status_poison,status.name.status_poison,status.name.status_poison,status,Status display name (STATUS_POISON),scripts/scr_status/scr_status.gml,120,StatusDB_Init status STATUS_POISON
659,status.name.status_solidify,status.name.status_solidify,status.name.status_solidify,status,Status display name (STATUS_SOLIDIFY),scripts/scr_status/scr_status.gml,227,StatusDB_Init status STATUS_SOLIDIFY
660,status.name.status_stun,status.name.status_stun,status.name.status_stun,status,Status display name (STATUS_STUN),scripts/scr_status/scr_status.gml,153,StatusDB_Init status STATUS_STUN
661,status.name.status_sunder,status.name.status_sunder,status.name.status_sunder,status,Status display name (STATUS_SUNDER),scripts/scr_status/scr_status.gml,261,StatusDB_Init status STATUS_SUNDER
662,status.name.unknown,status.name.unknown,status.name.unknown,status,Loc_T fallback in StatusDB_Get,scripts/scr_status/scr_status.gml,283,StatusDB_Get:283
663,system.msg.create_0.3.0,system.msg.create_0.3.0,system.msg.create_0.3.0,system.msg,Create_0 UI/message text,objects/obj_grave/Create_0.gml,3,Create_0:3
664,system.msg.create_0.3.1,system.msg.create_0.3.1,system.msg.create_0.3.1,system.msg,Create_0 UI/message text,objects/obj_grave/Create_0.gml,3,Create_0:3
