retailerName,market,site,productName,category,subcategory,brand,retailerProductCode,upc,manufacturer,productUrl,additionalProductDescription,ingredients,productImageUrl,dateFirstAvailable,dateAddedToCatalog,numberOfReviews,productRating,aboutThisItem,internalReviewId,retailerReviewId,reviewDate,reviewDateISO,reviewRating,reviewTitle,reviewText,parentOrChild,reviewUrl,reviewType,verifiedPurchase,helpfulReviewCount,reviewCustomerImages,productName_clean,brand_clean,category_clean,subcategory_clean,reviewText_clean,review_date,dateAddedToCatalog_clean,verified_purchase_flag,has_text,has_image,low_rating_flag,is_review_row,brand_canonical,relevance_flag
Lazada,PH,lazada.com.ph,100 pcs Dorco BLade,Fabric Care,Laundry Detergents,No Brand,1825588477,,,https://www.lazada.com.ph/products/100-pcs-dorco-blade-i1825588477.html,,,https://ph-live-01.slatic.net/p/be10d0d3ceef1a6e793937cfefbe47ac.jpg,,2023-10-02,3,5.0,,,,,,,,,,,,,,,100 pcs dorco blade,no brand,fabric care,laundry detergents,,,2023-10-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Mach 3 Refill 4 cartridges,Fabric Care,Laundry Detergents,No Brand,2257087101,,,https://www.lazada.com.ph/products/gillette-mach-3-refill-4-cartridges-i2257087101.html,,,https://ph-live-01.slatic.net/p/0eca39b822d4683397adb3f2540bfefd.png,,2023-09-20,25,4.92,FOR THAT CLOSE. SMOOTH SHAVE use Gillette Mach 3 | 3 blades - For a smooth shave | Microfin Skinguard - Stretches skin and prepares hair to be cut | Lubricant strip - Glides over skin to help protect against skin irritation | Premium handle - Expertly balanced and weighted | The secret to an easy yet close shave? Gillette Mach 3 . Its Microfin Skinguard. lubricant strip. and 3 blades are sure to give you smooth shaving all the way. | |,,,,,,,,,,,,,,gillette mach 3 refill 4 cartridges,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,borderline
Lazada,PH,lazada.com.ph,Original DORCO Stainless Blade,Fabric Care,Laundry Detergents,Dorco,4126073998,,,https://www.lazada.com.ph/products/original-dorco-stainless-blade-i4126073998.html,,,https://filebroker-cdn.lazada.com.ph/kf/S7f981d4f559645769204e61102c09270f.jpg,,2024-02-02,3,5.0,,,,,,,,,,,,,,,original dorco stainless blade,dorco,fabric care,laundry detergents,,,2024-02-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Skinguard Razor 6s,Fabric Care,Laundry Detergents,Gillette,1000976930,,,https://www.lazada.com.ph/products/gillette-skinguard-razor-6s-i1000976930.html,,,https://filebroker-cdn.lazada.com.ph/kf/S4f6a630ab8bd4233b161bd9b7f095d02G.jpg,,2023-09-02,2,1.0,Skinguard is the first razor specifically designed for men with sensitive skin and razor bumps. | Minimizes blade contact with sensitive skin. so you'll not get as close of a shave as you would expect from the usual razors. | Has lubrication for before and after for easy glide and comfort. | Has a precision trimmer on the back for hard to reach places and styling facial hair. | Fits all SkinGuard and Fusion Handles. including FlexiBall,,,,,,,,,,,,,,gillette skinguard razor 6s,gillette,fabric care,laundry detergents,,,2023-09-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,[(Quick delivery)] 1Inner/10Box/100Pcs Original Dorco Blade,Fabric Care,Laundry Detergents,No Brand,4413228269,,,https://www.lazada.com.ph/products/quick-delivery1inner10box100pcs-original-dorco-blade-i4413228269.html,,,https://ph-live-01.slatic.net/p/5b1d0471e99d118aab38d747fac44459.jpg,,2024-06-02,1,5.0,FAQ:All goods are in stock Metro Manila shippingChecked before shipment and properly packed to avoid damage during shippingFollow us to get large coupons.Friendly Tips:[(Size&Figure)] Please allowed 1-5mm differences due to manual measurement.[(Product Image)] Photo color might be a little different from the actual product due to color display of different monitors. Any questions. please ask the seller. Please give us the opportunity to resolve any problem We are always welcome for more orders At last. we wish you have a happy shopping experience,,,,,,,,,,,,,,(quick delivery) 1inner/10box/100pcs original dorco blade,no brand,fabric care,laundry detergents,,,2024-06-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Schick Quattro Titanium Razor Blade Refills For Men - 4 Count,Fabric Care,Laundry Detergents,Schick,1316690184,,,https://www.lazada.com.ph/products/schick-quattro-titanium-razor-blade-refills-for-men-4-count-i1316690184.html,,,https://ph-live-01.slatic.net/p/mdc/9da90f196ab6d40d7ac5b04aba924ea6.jpg,,2024-04-02,29,5.0,FOUR TITANIUMCOATED BLADES for a smooth clean effortless easy on the wallet shave PIVOTING HEAD and EDGING BLADE to precisely shave those hardtoreach spots LUBRICATING STRIP with Aloe Vitamin E B5 for exceptional glide,,,,,,,,,,,,,,schick quattro titanium razor blade refills for men - 4 count,schick,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,5+1 Gillette Rubie Blade available for 20 packs,Fabric Care,Laundry Detergents,Gillette,2688241403,,,https://www.lazada.com.ph/products/51-gillette-rubie-blade-available-for-20-packs-i2688241403.html,,,https://filebroker-cdn.lazada.com.ph/kf/S4a92abc030ca4d1b9ed8c07a547a47aac.jpg,,2023-09-20,11,5.0,,,,,,,,,,,,,,,5 1 gillette rubie blade available for 20 packs,gillette,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,2PCS Hair Clipper Blade 2 Holes Movable Hair Clipper Cutting Blade Replacement For Most Hair Clipper Trimmer,Fabric Care,Laundry Detergents,No Brand,3915384255,,,https://www.lazada.com.ph/products/2pcs-hair-clipper-blade-2-holes-movable-hair-clipper-cutting-blade-replacement-for-most-hair-clipper-trimmer-i3915384255.html,,,https://ph-live-01.slatic.net/p/d8d2101e78a7353947ca47b0fd1271da.jpg,,2024-04-02,2,5.0,,,,,,,,,,,,,,,2pcs hair clipper blade 2 holes movable hair clipper cutting blade replacement for most hair clipper trimmer,no brand,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Mach 3 Refill 4 cartridges With Razor,Fabric Care,Laundry Detergents,No Brand,2257054338,,,https://www.lazada.com.ph/products/gillette-mach-3-refill-4-cartridges-with-razor-i2257054338.html,,,https://ph-live-01.slatic.net/p/cd402f73ffba4fb271e18c10cc8f7d3f.png,,2023-09-20,2,5.0,FOR THAT CLOSE. SMOOTH SHAVE use Gillette Mach 3 | 3 blades - For a smooth shave | Microfin Skinguard - Stretches skin and prepares hair to be cut | Lubricant strip - Glides over skin to help protect against skin irritation | Premium handle - Expertly balanced and weighted | The secret to an easy yet close shave? Gillette Mach 3 . Its Microfin Skinguard. lubricant strip. and 3 blades are sure to give you smooth shaving all the way. | |,,,,,,,,,,,,,,gillette mach 3 refill 4 cartridges with razor,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Starex Stainless Clipper blade PLUS Clipper Guide No.1/2,Fabric Care,Laundry Detergents,Starex,1102240649,,,https://www.lazada.com.ph/products/starex-stainless-clipper-blade-plus-clipper-guide-no12-i1102240649.html,,,https://ph-live-01.slatic.net/p/350d2f4f28e4226129a742dfe61bd18e.jpg,,2023-09-02,12,4.916666666666667,STAREX PLUS CLIPPER GUIDE NO. 1/2Try this dou to match with your hair clipper! For your easy and relaxing hair cutting needs. this match will complete your hair cutting experience. Widely used stainless clipper blade-Starex will set your clipper ready to do the job. while clipper guide no. 1/2 will complete your desired cutting job.Try this match and have a great savings too! :),,,,,,,,,,,,,,starex stainless clipper blade plus clipper guide no 1/2,starex,fabric care,laundry detergents,,,2023-09-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Wmark Ng-203 Replacement Blade set Elite barber and salon supplies,Fabric Care,Laundry Detergents,No Brand,3970123530,,,https://www.lazada.com.ph/products/wmark-ng-203-replacement-blade-set-elite-barber-and-salon-supplies-i3970123530.html,,,https://my-live-02.slatic.net/p/474574719180c453f184bfd0bb91265c.jpg,,2024-04-02,2,5.0,,,,,,,,,,,,,,,wmark ng-203 replacement blade set elite barber and salon supplies,no brand,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette PBA Limited Edition Mach 3 Razor + 2 Razor Blade Refills,Fabric Care,Laundry Detergents,Gillette,2158518691,,,https://www.lazada.com.ph/products/gillette-pba-limited-edition-mach-3-razor-2-razor-blade-refills-i2158518691.html,,,https://filebroker-cdn.lazada.com.ph/kf/S2992d98e77fa47aba141489df29274bb2.jpg,,2023-09-20,14,4.857142857142857,Frequently Asked QuestionsWhat's the difference between a Gillette two-blade disposable and a Gillette Mach3 razor?Unlike the Gillette two-blade disposable. Gillette Mach3 has three DuraComfort blades that give a closer shave. without all the redness*. The responsive blade suspension keeps the blades in close contact with your skin. and the pressure-adjusting pivot adapts to contours for an easier*. more comfortable shave.What's the difference between Gillette Mach3 and Gillette Fusion?Unlike the Gillette Mach3. the Gillette Fusion5 features five blades that are spaced closer together* to help reduce pressure on each blade and a precision trimmer for those tricky places.*vs. all Mach3 RazorsIs it better to use hot. cold. or warm water to shave?Warm water is best for hydrating beard hair. Soaking in warm water softens hair and causes it to expand. making it 70% easier to cut.,,,,,,,,,,,,,,gillette pba limited edition mach 3 razor 2 razor blade refills,gillette,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Kai Stainless Steel Double Edge Safety Razor Blades 3 Packs,Fabric Care,Laundry Detergents,Kai,137274928,,,https://www.lazada.com.ph/products/kai-stainless-steel-double-edge-safety-razor-blades-3-packs-i137274928.html,,,https://ph-live-01.slatic.net/p/5/kai-stainless-steel-double-edge-safety-razor-blades-3-packs-5324-90142235-53ad2692a4fc9d049ad7729f93f5a6d1-catalog_233.jpg,,2023-09-20,12,4.941176470588236,100% Japanese Stainless Steel | Extremely Sharp - suggested only for experienced wet shavers | Long Lasting | Imported from Japan | 100% Japanese Stainless Steel | Extremely Sharp - suggested only for experienced wet shavers | Long Lasting | Imported from Japan,,,,,,,,,,,,,,kai stainless steel double edge safety razor blades 3 packs,kai,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Mach 3 (2 Cartridges) Bundle of 2 total of 4 cartridges,Fabric Care,Laundry Detergents,Gillette,2159471972,,,https://www.lazada.com.ph/products/gillette-mach-3-2-cartridges-bundle-of-2-total-of-4-cartridges-i2159471972.html,,,https://ph-live-01.slatic.net/p/58c9832f14d22ab55ac41dfe4bf7244a.jpg,,2023-09-20,6,5.0,Frequently Asked QuestionsWhat's the difference between a Gillette two-blade disposable and a Gillette Mach3 razor?Unlike the Gillette two-blade disposable. Gillette Mach3 has three DuraComfort blades that give a closer shave. without all the redness*. The responsive blade suspension keeps the blades in close contact with your skin. and the pressure-adjusting pivot adapts to contours for an easier*. more comfortable shave.What's the difference between Gillette Mach3 and Gillette Fusion?Unlike the Gillette Mach3. the Gillette Fusion5 features five blades that are spaced closer together* to help reduce pressure on each blade and a precision trimmer for those tricky places.*vs. all Mach3 RazorsIs it better to use hot. cold. or warm water to shave?Warm water is best for hydrating beard hair. Soaking in warm water softens hair and causes it to expand. making it 70% easier to cut.,,,,,,,,,,,,,,gillette mach 3 (2 cartridges) bundle of 2 total of 4 cartridges,gillette,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,borderline
Lazada,PH,lazada.com.ph,Gillette Mach Turbo3 Starterpack,Fabric Care,Laundry Detergents,Gillette,3252230833,,,https://www.lazada.com.ph/products/gillette-mach-turbo3-starterpack-i3252230833.html,,,https://filebroker-cdn.lazada.com.ph/kf/Sc7a356aeb6ea407eb4f9325968d94b58s.jpg,,2024-03-02,3,5.0,,,,,,,,,,,,,,,gillette mach turbo3 starterpack,gillette,fabric care,laundry detergents,,,2024-03-02,,0,0,0,0,Unknown,borderline
Lazada,PH,lazada.com.ph,Stainless and Stagger Ceramic Clipper Blade Perfect Combo,Fabric Care,Laundry Detergents,No Brand,819584248,,,https://www.lazada.com.ph/products/stainless-and-stagger-ceramic-clipper-blade-perfect-combo-i819584248.html,,,https://ph-live-01.slatic.net/p/429f792f4412b492e7013b4ba707cfb4.jpg,,2023-09-20,4,4.818181818181818,BARBER'S PERFECT COMBOSTAINLESS AND STAGGER CERAMIC CLIPPER BLADE is for all Barber's who needs a perfect cutting and fade style technique. A new combination that Barbers will benefit due to the cost saving that they will get by buying this duo. Sharpness and comfortability of using this will make you more realize that the money you spent is not wasted.- can do fade cutiing style- fit to Wahl. Kemei. Chaoba and all STANDARD size of hair clippers- no need to put oil just to make the blade shard. IT IS PERFECTLY ORIGINALLY SHARP!- what you see in the picture is what you get- carefully examine posted image before buying,,,,,,,,,,,,,,stainless and stagger ceramic clipper blade perfect combo,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,WHAL 2hole Stainless Taper Blades/Clipper Blade,Fabric Care,Laundry Detergents,No Brand,2418742325,,,https://www.lazada.com.ph/products/whal-2hole-stainless-taper-bladesclipper-blade-i2418742325.html,,,https://filebroker-cdn.lazada.com.ph/kf/S34b6e23810fe48bea770907a90f239223.jpg,,2024-06-02,1,5.0,This Wahl 2-hole Taper Blade # 1006-400 is intended for professional use only and is designed to deliver the sharp performance that experts demand | This Wahl 2-hole Taper Blade fits 8100 solid small. 8865 RMC. 8255 Pro- Basic and all Wahl full size professional clippers. | Blades made in the U.S.A | Manufactured by Wahl Clipper Corp. Sterling,,,,,,,,,,,,,,whal 2hole stainless taper blades/clipper blade,no brand,fabric care,laundry detergents,,,2024-06-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,AUTHENTIC GILLETTE MACH 3 TURBO RAZOR / 1 HANDLE & 1 RAZOR,Fabric Care,Laundry Detergents,No Brand,2036908784,,,https://www.lazada.com.ph/products/authentic-gillette-mach-3-turbo-razor-1-handle-1-razor-i2036908784.html,,,https://ph-live-01.slatic.net/p/3cb23690f606d79d999d3581d3fdd311.png,,2024-06-02,2,5.0,100% AuthenticGillette Mac3 Turbo Razors for men feature stronger-than-steel blades that stay sharper longer. With sharper. Turbo cutting blades. a MACH3 Turbo blade refill is engineered to last 15 comfortable shaves.These Gillette razors feature a long-lasting lubrication strip that provides an incredible glide. Mach3 Turbo has a microfin skin guard that stretches the skin. and prepares hair to be cut. Mach3 Turbo men's razor fits all MACH3 blade refills.*Sharper blades*Long-Lasting Mega Lubrication Strip*Microfin Skin Guard stretches the skin and prepares hair to be cut*Premium Handle perfectly balanced and weighted for a great shaving experience.,,,,,,,,,,,,,,authentic gillette mach 3 turbo razor / 1 handle & 1 razor,no brand,fabric care,laundry detergents,,,2024-06-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,3Pack Plastic Razor Blades Scraper Tool No Scratch Sticker Removal Scraper for Cleaning Adhesive Label Decal Glue From,Fabric Care,Laundry Detergents,No Brand,3395493265,,,https://www.lazada.com.ph/products/3pack-plastic-razor-blades-scraper-tool-no-scratch-sticker-removal-scraper-for-cleaning-adhesive-label-decal-glue-from-i3395493265.html,,,https://my-live-02.slatic.net/p/d32dea1be2b3a585776e96800ec816fd.jpg,,2023-09-20,19,5.0,3Pack Plastic Razor Blades Scraper Tool No Scratch Sticker Removal Scraper for Cleaning Adhesive Label Decal Glue From,,,,,,,,,,,,,,3pack plastic razor blades scraper tool no scratch sticker removal scraper for cleaning adhesive label decal glue from,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,GILLETE FUSION5 PROGLIDE 2 UP TO 2MONTHS OF SHAVE,Fabric Care,Laundry Detergents,Gillete,3834785668,,,https://www.lazada.com.ph/products/gillete-fusion5-proglide-2-up-to-2months-of-shave-i3834785668.html,,,https://ph-live-01.slatic.net/p/eb4a1075c38ec6b13468f6656bb557ea.jpg,,2024-04-02,1,5.0,,,,,,,,,,,,,,,gillete fusion5 proglide 2 up to 2months of shave,gillete,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,borderline
Lazada,PH,lazada.com.ph,SCHICK Quattro Titanium 4 Diamond Coated Blades {Made in USA},Fabric Care,Laundry Detergents,Schick,2372346203,,,https://www.lazada.com.ph/products/schick-quattro-titanium-4-diamond-coated-blades-made-in-usa-i2372346203.html,,,https://ph-live-01.slatic.net/p/fa2168bbc6568161282189ad0df65f3f.jpg,,2023-09-20,90,4.966666666666667,SCHICK Quattro Titanium 4 Diamond Coated Blades {Made in USA} | Product Description : | SCHICK Quattro Titanium Razor Blade Refills For Men - 4 Count. | FOUR TITANIUM COATED BLADES for a smooth clean effortless easy on the wallet shave PIVOTING HEAD and EDGING BLADE to precisely shave those hard for each spots LUBRICATING STRIP with Aloe Vitamin E B5 for exceptional glide. More other Schick also available.,,,,,,,,,,,,,,schick quattro titanium 4 diamond coated blades made in usa,schick,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,[BNS] Staggered Tooth Crunch Blade | 2 Hole Clipper Blade | Barber Cutter Head For Electric Hair Trimmer Shaver Clipper Tools | Blade | Clipper Blade | Hair Clipper Blade Replacement | Hair Clipper Blade Stainless | Hair Clipper Blade Original,Fabric Care,Laundry Detergents,all brand and branded,2845142327,,,https://www.lazada.com.ph/products/bns-staggered-tooth-crunch-blade-2-hole-clipper-blade-barber-cutter-head-for-electric-hair-trimmer-shaver-clipper-tools-blade-clipper-blade-hair-clipper-blade-replacement-hair-clipper-blade-stainless-hair-clipper-blade-original-i2845142327.html,,,https://sg-live-01.slatic.net/p/81b41abba62ec4871cf6f29af4fc450a.png,,2023-09-20,5,5.0,Power Source: USB. Battery. Electric | Washable: Yes | Main Ingredient: Stainless Steel | Color: Silver | Length: 1.77*1.5 Inch | Function: Hair Care Tool,,,,,,,,,,,,,,bns staggered tooth crunch blade 2 hole clipper blade barber cutter head for electric hair trimmer shaver clipper tools blade clipper blade hair clipper blade replacement hair clipper blade stainless hair clipper blade original,all brand and branded,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,[In stock][Free shipping] T-Shaped Hair Clipper Blade with Stand T9 Blade Trimmer Replacement Head Replacement Clipper Head,Fabric Care,Laundry Detergents,No Brand,1514312323,,,https://www.lazada.com.ph/products/in-stockfree-shipping-t-shaped-hair-clipper-blade-with-stand-t9-blade-trimmer-replacement-head-replacement-clipper-head-i1514312323.html,,,https://ph-live-01.slatic.net/p/70a94c9115acdae926508bfe29b4edbb.jpg,,2023-09-20,41,4.804878048780488,Product Contents: T-Shaped Trimmer Blade Set with stand The perfect replacement blade set for hot sale small tube trmmers . | | Professional Performance: Designed for professional use and delivering the sharp performance that experts demand. The T-Wide extended blade cutting area produces faster results for ultimate efficiency. | | Fits Many Trimmers: The standard replacement blade set for many trimmer models | | Name: T9 hair clipper replacement blade | Application: suitable for T9 hair clipper | Colour: Silver / Gold | Material: stainless steel | Size: 3.2 x 4cm | Package Contents: | 1 x T9 hair clipper replacement blade | Only the above package content. other products are not included. | Note: Light shooting and different displays may cause the color of the item in the picture a little different from the real thing. The measurement allowed error is +/- 1-3cm. | T-Shaped Hair Clipper Blade with Stand T9 Blade Trimmer Replacement Head Replacement Clipper Head Silver,,,,,,,,,,,,,,in stock free shipping t-shaped hair clipper blade with stand t9 blade trimmer replacement head replacement clipper head,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Feather Hi-Stainless Razor Blades 2 Packs,Fabric Care,Laundry Detergents,Feather,232127854,,,https://www.lazada.com.ph/products/feather-hi-stainless-razor-blades-2-packs-i232127854.html,,,https://ph-live-01.slatic.net/p/5/feather-hi-stainless-razor-blades-2-packs-8125-77839135-010630777e9a842ef71cbae28c44e701-catalog_233.jpg,,2023-09-20,12,5.0,Outstanding Quality - A premium stainless steel razor blade | Platinum coated for comfort and durablility | Considered by many to be the sharpest razor blade available | 10 blades per package | Imported from Japan | Outstanding Quality - A premium stainless steel razor blade | Platinum coated for comfort and durablility | Considered by many to be the sharpest razor blade available | 10 blades per package | Imported from Japan,,,,,,,,,,,,,,feather hi-stainless razor blades 2 packs,feather,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,100pcs Replaceable Single Edge Razor Blade Scraper Blades Carbon Steel for Cleaning Window,Fabric Care,Laundry Detergents,Skc,4000336803,,,https://www.lazada.com.ph/products/100pcs-replaceable-single-edge-razor-blade-scraper-blades-carbon-steel-for-cleaning-window-i4000336803.html,,,https://ph-live-01.slatic.net/p/a1f592196a40fd17b398a9dc8d7a63b8.jpg,,2023-09-20,7,5.0,Welcome to SKC- Mall | 100% Brand New | 100% Quality Assurance | Ready Stock & Fast Delivery Order will be shipped out within 24hrs from Bulacan. | Follow Us. Get More Promotions | [(SHIP IN 24 H )] [(Worry-Free Return)] | Bulk Purchase:Customers Who Need To Buy In Large Quantities. Please Contact Our Customer Service. And We Will Give You The Best Preferential Price.,,,,,,,,,,,,,,100pcs replaceable single edge razor blade scraper blades carbon steel for cleaning window,skc,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Olight Custom SK2 Utility Blade - sata93434a - Otacle,Fabric Care,Laundry Detergents,Olight,4051470790,,,https://www.lazada.com.ph/products/olight-custom-sk2-utility-blade-sata93434a-otacle-i4051470790.html,,,https://ph-live-01.slatic.net/p/9294b8a53706f8f88f739387a86d4a05.jpg,,2024-06-02,4,5.0,,,,,,,,,,,,,,,olight custom sk2 utility blade - sata93434a - otacle,olight,fabric care,laundry detergents,,,2024-06-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Gillette Mach 3 Refill 2 cartridges,Fabric Care,Laundry Detergents,No Brand,2257085111,,,https://www.lazada.com.ph/products/gillette-mach-3-refill-2-cartridges-i2257085111.html,,,https://ph-live-01.slatic.net/p/2d3f4bf8e9c1796828872fee51fae9e6.png,,2024-04-02,2,3.0,FOR THAT CLOSE. SMOOTH SHAVE use Gillette Mach 3 | 3 blades - For a smooth shave | Microfin Skinguard - Stretches skin and prepares hair to be cut | Lubricant strip - Glides over skin to help protect against skin irritation | Premium handle - Expertly balanced and weighted | The secret to an easy yet close shave? Gillette Mach 3 . Its Microfin Skinguard. lubricant strip. and 3 blades are sure to give you smooth shaving all the way. | |,,,,,,,,,,,,,,gillette mach 3 refill 2 cartridges,no brand,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,borderline
Lazada,PH,lazada.com.ph,Starex Clipper Blade Silver Multi Cut One Blade Set 2-hole Silver Taper Clipper Blades Sharp Blades Replacement set,Fabric Care,Laundry Detergents,No Brand,2393860399,,,https://www.lazada.com.ph/products/starex-clipper-blade-silver-multi-cut-one-blade-set-2-hole-silver-taper-clipper-blades-sharp-blades-replacement-set-i2393860399.html,,,https://ph-live-01.slatic.net/p/73a181c5b26ca474b5d62cd8029d38bc.jpg,,2024-04-02,1,5.0,,,,,,,,,,,,,,,starex clipper blade silver multi cut one blade set 2-hole silver taper clipper blades sharp blades replacement set,no brand,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,WE Shaver Replacement Blade Compatible For Philips Shavers Qp2523 Qp2520 Qp6523 Support All Qp Series,Fabric Care,Laundry Detergents,No Brand,3445171455,,,https://www.lazada.com.ph/products/we-shaver-replacement-blade-compatible-for-philips-shavers-qp2523-qp2520-qp6523-support-all-qp-series-i3445171455.html,,,https://my-live-02.slatic.net/p/7752aed1bade05d20832c1dfc2b49a69.jpg,,2023-09-20,7,5.0,--Product Introduction: It is recommended to replace the cutter head once every 6 months; generally. it can be replaced once every 6-9 months. depending on personal circumstances! | --Glide coating and rounded tip protect your skin | --Supported models: Compatible For QP210 QP2520. QP2530. QP2630. QP6510. QP6520. QP2523. OneBlade 25xx series. OneBlade 26xx series. OneBlade Pro 65xx series. OneBlade Pro 66xx series | --Single size: 5 x 5 x 2cm,,,,,,,,,,,,,,we shaver replacement blade compatible for philips shavers qp2523 qp2520 qp6523 support all qp series,no brand,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,Super Feather Cut Special Platinum Coated Edge Blade Made in Japan - Dkc,Fabric Care,Laundry Detergents,Dkc,4021099608,,,https://www.lazada.com.ph/products/super-feather-cut-special-platinum-coated-edge-blade-made-in-japan-dkc-i4021099608.html,,,https://ph-live-01.slatic.net/p/55976fb7765ce39de81005eca2d38ad5.png,,2024-04-02,1,5.0,Position blade holder over blade in dispenser and slide holder forward with a slight downward pressure. | When blade is fully insterted. lift handle up as shown. | The steel disposal case is designed for sparate disposal purposes. The case may be thrown out with the used blades. | To remove used blade. place blade edge into groove of disposal case. | Holding blade holder down with finger draw handle out. | Used blade remains in case for safe disposal. | Position blade holder over blade in dispenser and slide holder forward with a slight downward pressure. | When blade is fully insterted. lift handle up as shown. | The steel disposal case is designed for sparate disposal purposes. The case may be thrown out with the used blades. | To remove used blade. place blade edge into groove of disposal case. | Holding blade holder down with finger draw handle out. | Used blade remains in case for safe disposal.,,,,,,,,,,,,,,super feather cut special platinum coated edge blade made in japan - dkc,dkc,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,MSoliel Liquid Laundry Detergent 1L (Sea Breeze),Fabric Care,Laundry Detergents,No Brand,4351212530,,,https://www.lazada.com.ph/products/msoliel-liquid-laundry-detergent-1l-sea-breeze-i4351212530.html,,,https://ph-live-01.slatic.net/p/32f04a6c0b9910a8b782296db9691750.jpg,,2024-04-02,3,5.0,,,,,,,,,,,,,,,msoliel liquid laundry detergent 1l (sea breeze),no brand,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Breeze,relevant
Lazada,PH,lazada.com.ph,Hydro Schick Hydro 5 Premium Sensitive Skin Spare Blades (4 pieces) with Skin Guard 5 Blades Blue,Fabric Care,Laundry Detergents,Schick,3617900492,,,https://www.lazada.com.ph/products/hydro-schick-hydro-5-premium-sensitive-skin-spare-blades-4-pieces-with-skin-guard-5-blades-blue-i3617900492.html,,,https://my-live-02.slatic.net/p/6a2170268803fe856188dac9fadbbd42.jpg,,2023-09-20,5,5.0,Package Size: 7x2x12cm / Package Weight: 40g | 100% Authentic | Shipped from Tokyo. Japan | Best Product. Best Price,,,,,,,,,,,,,,hydro schick hydro 5 premium sensitive skin spare blades (4 pieces) with skin guard 5 blades blue,schick,fabric care,laundry detergents,,,2023-09-20,,0,0,0,0,Unknown,irrelevant
Lazada,PH,lazada.com.ph,pusher stainless blade/cod/made in laguna/stainless pure,Fabric Care,Laundry Detergents,No Brand,3399273161,,,https://www.lazada.com.ph/products/pusher-stainless-bladecodmade-in-lagunastainless-pure-i3399273161.html,,,https://ph-live-01.slatic.net/p/faadab7d95d89772dbcbc2dc478fb19d.jpg,,2024-04-02,1,5.0,,,,,,,,,,,,,,,pusher stainless blade/cod/made in laguna/stainless pure,no brand,fabric care,laundry detergents,,,2024-04-02,,0,0,0,0,Unknown,irrelevant
